model_target,arch_target,surrogate_type,surrogate_archs,surrogate_size_ensembles,norm_type,norm_max,norm_step,n_iter,n_ensemble,n_random_init,momentum,shuffle,ghost,input_diversity,translation_invariant,adv_fail_rate,adv_sucess_rate,adv_norm_mean,adv_norm_min,adv_norm_max,limit_samples_cycle,limit_cycles,surrogate_acc_original_ex,surrogate_acc_adv_ex,target_acc_original_ex,acc_original_ex,nb_adv,time
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,12,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0537,0.9463,0.4841088354587555,0.0,0.4999999701976776,,12,0.9886,0.0437,0.9313,0.9886,10000,418.1966564524919
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,12,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0163,0.9837,0.015680013224482536,0.01568000018596649,0.015680015087127686,,12,0.9886,0.0055,0.9313,0.9886,10000,408.02344316616654
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,13,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0227,0.9773,0.015680013224482536,0.01568000018596649,0.015680015087127686,,13,0.9875,0.0064,0.9313,0.9875,10000,418.46757326554507
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,13,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0535,0.9465,0.4843723773956299,0.0,0.4999999701976776,,13,0.9875,0.0446,0.9313,0.9875,10000,406.39011912140995
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,13,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0162,0.9838,0.015680013224482536,0.01568000018596649,0.015680015087127686,,13,0.9875,0.0057,0.9313,0.9875,10000,409.3507350170985
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,14,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0221,0.9779,0.015680013224482536,0.01568000018596649,0.015680015087127686,,14,0.9882,0.0053,0.9313,0.9882,10000,417.1515304017812
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,14,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0535,0.9465,0.48451030254364014,0.0,0.4999999701976776,,14,0.9882,0.0457,0.9313,0.9882,10000,410.8682919321582
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,14,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.016,0.984,0.015680013224482536,0.01568000018596649,0.015680015087127686,,14,0.9882,0.0064,0.9313,0.9882,10000,424.6333312122151
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,15,inf,0.01568,0.001568,50,1,0,,True,False,False,False,0.0198,0.9802,0.015680013224482536,0.01568000018596649,0.015680015087127686,,15,0.9882,0.0052,0.9313,0.9882,10000,404.5861812150106
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,15,2,0.5,0.05,50,1,0,0.9,True,False,False,False,0.0526,0.9474,0.4848106801509857,0.0,0.4999999701976776,,15,0.9882,0.0443,0.9313,0.9882,10000,415.8422817867249
models_target/CIFAR10/PreResNet110/single_model/model_Adam_bs128_lr0.01_lrd75_psig100.0_ep250_seed1.pth,PreResNet110,dnn,PreResNet110,15,inf,0.01568,0.001568,50,1,0,0.9,True,False,False,False,0.0164,0.9836,0.015680013224482536,0.01568000018596649,0.015680015087127686,,15,0.9882,0.0072,0.9313,0.9882,10000,405.47905521374196
